Index,SMILES,Scores
847,O=C(c1cc2ccccc2s1)N1C[C@@H]2CN(CCc3ccccc3Cl)C[C@@H]2C1,-11.682483386993407
218,Cn1cc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4O)[nH]c3c2)cn1,-11.681639766693117
507,O=C([C@@H]1CCC1(F)F)N1CCN(C(=O)c2ccn3cncc3c2)[C@H](CO)C1,-11.679537200927737
770,Cc1ccccc1C1=CCN(N2CCC(Oc3ccccc3F)CC2)CC1,-11.665629863739014
889,O=C(C[C@@H]1CC[C@@H]2C[C@@H]12)NC1(C2CCN(Cc3cc(Cl)cc(Cl)c3)CC2)CC1,-11.664774703979491
153,CN(Cc1cc(CO)ccc1O)C1CN(c2ccnc(N3CCOCC3)n2)C1,-11.66043176651001
657,CN(C[C@H]1CCCN1C(=O)c1ccc(C#N)nc1O)C(=O)Cn1nnc(=O)[nH]1,-11.649423217773435
404,FC(F)c1cc(-c2cnc3n[nH]cc3c2)c2ccccc2c1,-11.64858274459839
327,Nc1cccc(-c2cn(CC(=O)N3CCC[C@H](F)C3)nn2)c1,-11.644813060760498
211,COc1ccc(Br)cc1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.639860343933105
188,Cc1cc2c(cc1C)[C@@H](C(=O)N1CCc3c1ccnc3O)CO2,-11.631482601165771
991,CCc1ccc(-c2cc(C(=O)N3CCN(C)CC3)c3n[nH]cc3c2)cn1,-11.623203468322751
185,Cc1ccc(NC(=O)c2cc(-c3cc(O)c(F)cc3F)c3n[nH]cc3c2)c(Cl)n1,-11.62166223526001
897,Cc1nc2cc(C(=O)NO)ccc2n1C,-11.617795658111572
513,Clc1ccc2c(c1)OC[C@H]2NCc1cc2cc(Cl)ccc2s1,-11.600725364685058
909,CC1(c2cn(CCCCO)nn2)CN(C(=O)c2cccc(F)c2F)C1,-11.599915027618408
695,Cn1cc([C@H](Nc2ccc3sccc3c2)c2cccc(F)c2)cn1,-11.593417263031006
849,O=C(C1=CCC1)N1CCC(C2CCN(C(=O)c3cnnc(O)c3)CC2)CC1,-11.593383884429931
916,Cc1cc2cc(C(=O)NO)oc2cc1C,-11.589871406555176
922,O=C(c1cc(-c2ccc3n[nH]cc3c2)cc2cc[nH]c12)N1[C@H]2COC[C@H]1C2,-11.589305114746091
865,Cc1ccc(-c2cnc3n[nH]c(C(=O)Nc4cccc5c4CCC5)c3c2)cn1,-11.58069543838501
576,Cc1cc2c(cc1NC(=O)C[C@@H]1CNC[C@H]1O)sc(=O)n2C,-11.579349613189695
354,C=C1C[C@H]1C(=O)N1CCC(N2CCN(C(=O)CO)CC2)CC1,-11.567769813537598
407,C[C@H]1CN(C(=O)c2cccc(CO)c2)CCN1C(=O)c1cc(=O)n(C)cn1,-11.562585830688477
135,Cc1ncnc2c1C[C@H](C(=O)NO)CC2,-11.5514386177063
636,Cn1nc(C(=O)N2CCN(Cc3ccc(O)c(C#N)c3)CC23CC3)cc1O,-11.550373077392578
567,CC1=CC(Br)=CC(C(=O)N2CCC3=NC=C(C)C=C32)=C1,-11.549894905090332
387,Cc1cc2c(cc1C)[C@@H](C(=O)NO)CO2,-11.543783283233642
964,CC1(C2(NC(=O)Cc3cc4ccccc4oc3=O)CC2)CC1,-11.536794185638428
739,C=CC1(CO)CCN(N2CCC(c3ccc(F)c(F)c3)CC2)CC1,-11.53559980392456
837,CC1(CO)CCN(C(=O)C2(c3ccccc3F)CC2)CC1,-11.532012844085694
359,COc1ccccc1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.527939796447754
92,Cc1ncc(C(=O)N2CCn3ncc(CO)c3C2)o1,-11.52785415649414
945,Cc1ncc(-c2ccc3[nH]cc(C(=O)Nc4cc(F)cc(F)c4F)c3c2)cn1,-11.52415895462036
102,CN1CCc2nc(C(=O)O[C@H]3C[C@H](c4ccccc4)C3)sc2C1,-11.522641468048096
372,Cc1ccc(-c2cnc3n[nH]c(C(=O)Nc4cccc5c[nH]nc45)c3c2)o1,-11.50876522064209
63,C[C@H](CO)C(=O)N1CCC(C2CCN(C(=O)C3CCC3)CC2)CC1,-11.507491493225098
708,Cc1ccccc1-n1cc(C(=O)NO)nn1,-11.49949016571045
904,CN(Cc1cc(=O)oc2cc(O)c(Cl)cc12)[C@H]1c2ccccc2C[C@H]1O,-11.480437088012696
96,CC1(C2CCN(C(=O)N=c3ccc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CC1,-11.478082656860352
66,CC(C)c1ccccc1-c1ccc2c(c1)C(=O)NC2=O,-11.47390537261963
797,CNC(=O)CC1CCN(C(=O)[C@H]2CC[C@H](C(=O)NO)CC2)CC1,-11.473536014556885
953,Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc(C(=O)NO)cc2)n1,-11.473299789428712
47,Cc1ncc(Cl)cc1CN1C[C@H]2[C@@H](C1)[C@@H]2C(=O)Nc1cccc2c1CCN2,-11.471989631652832
62,O=C(c1cccc(O)n1)N1CCN(C(=O)C23CC(CC(F)F)(C2)C3)C[C@@H](O)C1,-11.459824562072754
608,CCc1cc2c(COC(=O)c3cc[nH]c3-c3ccccc3)cc(=O)oc2cc1O,-11.459815216064452
435,Cc1cc2c(cc1C)O[C@H](C(=O)OCC1C[C@@H]3[C@@H](C1)C3(F)F)C2,-11.457886981964112
205,Cc1cc2c(cc1C)O[C@H](C(=O)OCC1C[C@H]3[C@H](C1)C3(F)F)C2,-11.457886981964112
221,Cc1ccc2c(c1)C(=O)O[C@@](C)(C(=O)NO)C2,-11.45525426864624
216,NC(=O)C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.449652767181396
746,Cc1cc(Br)ccc1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.444303798675538
154,O=C(c1cc(CO)[nH]n1)N1CCC(O)(C2CCN(C(=O)[C@H]3C[C@H]3F)CC2)CC1,-11.440587711334228
364,Cc1cc2cc(C(=O)OCc3nc4cc(C(F)(F)F)ccc4o3)oc2cc1C,-11.439683437347412
73,Cc1cc(N2C[C@@H](CCO)[C@@H](CCO)C2)n2ncnc2n1,-11.43032693862915
887,Cc1c(-c2cccc(NC(=O)c3cccc4ncccc34)n2)ccnc1F,-11.428325748443603
295,Cc1ncc(Cl)cc1CN1C[C@H]2[C@@H](C1)[C@@H]2C(=O)Nc1cccc2c1OCC2,-11.424727249145509
33,Cn1ccc(=N[C@@H]2C3C[C@H]4[C@@H](C3)C42CO)nc1O,-11.422674560546875
545,Cc1ccccc1-c1noc(-c2cc3cc(C(F)(F)F)ccc3c(=O)o2)n1,-11.415957164764404
227,Cc1cn2c(n1)[C@@H](C(=O)NO)CCC2,-11.410291385650634
884,C[C@H]1C=C(C(=O)N2CCC[C@H]2C2CCN(C(=O)c3ccccc3F)CC2)CC1,-11.404498958587649
110,Cc1cc2c(cc1C)[C@@H](C(=O)N1[C@H](CO)CCC13CCC3)CO2,-11.399779033660888
665,O=C(Nc1cccc2nc(O)[nH]c12)C12CC(C(=O)N3CC(F)C3)(C1)C2,-11.38943738937378
428,Cc1ccc(NC(=O)c2cc(-c3cc(O)c(F)cc3F)c3n[nH]cc3c2)c(Br)n1,-11.389218711853028
962,C[C@H](CO)C(=O)N1CCC(C2CCN(C(=O)C3=CCC3)CC2)CC1,-11.384164428710935
874,C[C@H]1CCn2c(C(=O)Nc3ccc(C(=O)NO)cc3)cnc2C1,-11.384163761138916
93,C=CCn1cc(C(=O)Oc2ccc3sncc3c2)cn1,-11.376411724090577
133,O=C(CCc1ccco1)N1CCN(C(=O)c2ccn3nncc3c2)[C@H](CO)C1,-11.37573184967041
616,CC1=NC2=C(CN(C3=NC4=C(C=CC=C4F)N3)CC2)S1,-11.370886325836182
195,O=C(c1ccc2nnn(O)c2c1)N1CCN(C(=O)C23CC(F)(C2)C3)[C@H](CO)C1,-11.369470119476318
478,CC1=NC2=C(CN(C3=NC4=C(C=CC=C4F)N3)CC2)N1,-11.366099071502685
222,CC1(c2cc(C(=O)NO)on2)COC1,-11.36594123840332
331,Cc1cccc2c1CCN(C(=O)C1CN(Cc3ccc(C(F)(F)F)cc3Cl)C1)C2,-11.357606220245362
95,Cn1cc(-c2cc(C(=O)Nc3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-11.344110774993895
536,COc1ccc(-c2ccc(CCC(=O)OC[C@@H]3CC[C@]4(C3)CC4(F)F)o2)cc1,-11.343134212493895
826,CCc1cc2c(c(C(=O)Nc3ccc(C(=O)NO)cc3)c1)OCC2,-11.335082817077636
68,CC1(c2ccc(C(=O)NO)cc2)CC1,-11.331116008758546
674,Cc1nc(C(=O)Oc2ccc3sncc3c2)c(-c2ccccc2)s1,-11.328516292572022
798,C#Cc1ccc(C(=O)N2C[C@H](F)[C@@H](N(C)C(=O)c3scnc3Cl)C2)cn1,-11.3093843460083
688,CCc1cc2c(COC(=O)c3cnn(C)c3)cc(=O)oc2cc1O,-11.30937156677246
191,Cc1cc(CO)cc(N2CCn3c(nc(C)c3C)C2)n1,-11.304165649414063
779,O=C1C[C@@H](C(=O)N2CC3=C(CN(C(=O)c4ccc(F)cc4O)C3)C2)CN1O,-11.302677726745603
767,Cn1cc(C(=O)N2CC3=C(C2)CN(C(=O)c2cccc(Cl)c2F)C3)nc1O,-11.29709701538086
927,Cc1ccc(C(=O)N[C@H]2C[C@@H](NC(=O)c3ccc(=O)n(C)c3)C2)nc1O,-11.29683895111084
58,Cc1ccccc1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.288706016540528
981,Cc1c(-c2cccc(NC(=O)c3cccc4c3CCN4C)n2)ccnc1F,-11.283124351501463
436,C[C@@H](NC(=O)c1cnc2[nH]ccc2n1)C1CN(c2ccc3nnnn3n2)C1,-11.282776641845704
310,COc1ccc(Nc2ccc(C(=O)NO)cc2)c(OC)c1,-11.28147087097168
738,C[C@H](C(=O)N1CCc2[nH]cc(Br)c(=O)c2C1)n1cc(CCCO)nn1,-11.276964664459229
954,O=C(c1cc2cc(Br)sc2s1)N1CC(F)(c2cn(C3CCC3)nn2)C1,-11.272310924530029
592,C=C1CCC(C(=O)N2CC[C@@H]3CN(C(=O)[C@H]4[C@@H](C)[C@H]4C)C[C@@H]3CC2)CC1,-11.270698833465577
319,Nc1cccc2c(C(=O)Nc3ccc(C(=O)NO)cc3)cccc12,-11.26282558441162
358,Cc1cc2sc(NC(=O)c3cccc4c3CC(=O)N4C)nc2cc1F,-11.26163558959961
773,Cn1cc(CC(=O)N2CCC3(CC[C@@H]3N3C[C@H]4CCC[C@H]4C3)CC2)cn1,-11.259124088287354
921,C[C@@H]1Cc2c[nH]nc2[C@@H](C(=O)NO)C1,-11.258111476898192
148,Cc1ccccc1Cc1cnc(NC(=O)Nc2ccc3c(c2)C[C@H](O)C3)s1,-11.252883338928225
892,NCc1cccc2c(C(=O)Nc3ccc(C(=O)NO)cc3)cccc12,-11.25197916030884
41,Cc1cc(C(=O)Oc2ccc3sncc3c2)c(Br)cc1F,-11.246974849700928
854,Cc1ncc(C(=O)NC2CN(Cc3ccc4ccccc4c3)C2)s1,-11.244396209716797
244,CCN(CC)CC(=O)NC/C=C/CNC(=O)CN1CC(=O)NC1=O,-11.243844604492187
273,CC(C)(C)c1ccccc1-c1ccc2c(c1)C(=O)NC2=O,-11.241696643829346
500,Cc1cnc(CN2C[C@H]3[C@@H](C2)N3C(=O)[C@@H]2CC2(F)F)c(F)c1,-11.240025520324709
702,O=C(c1cnn2cc[nH]c12)N1CC2(C1)CN(C(=O)[C@@H](O)c1cccnc1)C2,-11.239841842651368
726,C[C@H](O)C(=O)N1CCN(C2CCN(C(=O)c3sc4nccnc4c3N)CC2)CC1,-11.236216640472412
604,C[C@@H]1C=C(C(=O)N2CC[C@@H](C)N(C(=O)c3cc4cc(Cl)ccc4o3)CC2)CC1,-11.235089683532715
450,NC(=O)c1ccccc1-c1ccc2c(c1)C(=O)NC2=O,-11.226943969726562
724,CN1CCC(N2CCC(C(=O)N3CCc4c(CO)nn(C)c4C3)CC2)CC1,-11.224062156677244
786,C[C@]1(C(=O)NO)Oc2ccccc2NC1=O,-11.22291841506958
531,Cn1cc(C(=O)NC[C@H]2[C@@H]3CN(C(=O)Cc4cccc(F)c4O)C[C@H]23)cn1,-11.221418857574465
204,Cc1cc2c(cc1C)O[C@H](C(=O)OC1C[C@@H]3[C@@H](C1)C3(F)F)C2,-11.219457912445067
64,Cc1cc2c(cc1C)O[C@H](C(=O)OC1C[C@H]3[C@H](C1)C3(F)F)C2,-11.219457912445067
168,C[C@@H](NC(=O)c1ccc2nc[nH]c2c1)C1CN(c2ccc3nnnn3n2)C1,-11.217443084716797
275,C=C1CC(N(C)C(=O)c2cc(CO)n(C)n2)C1,-11.215082359313964
77,Cc1nnnn1-c1ccc(C(=O)NO)c(F)c1,-11.21304416656494
778,C[C@@H]1C[C@H](C(=O)N2CCc3onc(CO)c3C2)CC(=O)N1,-11.213016319274905
511,O=C(Nc1cccc2ccc(O)cc12)c1ccc(-c2ccc3cncn3c2)cn1,-11.210259437561035
220,Cn1nc(CO)c2c1CCN(C(=O)[C@@H]1C3C[C@@H]4C1[C@@H]4C3)C2,-11.207723426818848
142,Cc1ccc(-c2cnc3n[nH]c(C(=O)Nc4cc(C(F)(F)F)ccc4O)c3c2)o1,-11.207679557800294
53,Cn1cc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)[nH]c3c2)cn1,-11.203783893585204
542,Cc1cc2sc(NC(=O)c3cccc4c3[C@@H](C#N)C4)nc2cc1F,-11.201242446899414
824,CCn1cc(NC(=O)c2cc(-c3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-11.199882411956787
345,O=C(C1=CCCC1)N1CCC(C2CCN(C(=O)c3cnccc3Cl)CC2)CC1,-11.198473739624024
143,Cc1cc2occ(C(=O)N[C@@H]3Cc4cccnc4C3)c2cc1C,-11.190081024169922
236,C[C@H]1CCN(N2CCN(C(=O)c3ccccc3O)CC2)CC1(F)F,-11.187948036193848
766,O=C(c1cc(CO)[nH]n1)N1CCC(O)(C2CCN(C(=O)[C@H]3CC3(F)F)CC2)CC1,-11.174470138549804
76,COC(=O)NC(=O)Nc1ccc2c(c1)C(=O)NC2=O,-11.159765625
900,Cc1ccccc1C1=CCN(C(=O)[C@H]2CC[C@H](C(=O)NO)CC2)CC1,-11.158075046539306
267,O=C(N[C@H]1CO[C@]2(CCN(C(=O)c3ccc(=O)oc3)C2)C1)c1cc(F)cnc1O,-11.15102596282959
149,C=CC1(C(=O)NC2CCN(C(=O)c3cc4ccccc4cc3O)CC2)CC1,-11.144077396392822
533,Cc1ncc(Cl)cc1CN1C[C@H]2C[C@H]1CN2C(=O)c1ccoc1C(F)(F)F,-11.129175090789795
182,Cc1cnccc1-c1ccc(C(=O)NO)s1,-11.12230281829834
680,Fc1cc(-c2nc(-c3cccc(I)c3)no2)cc(F)c1F,-11.11967830657959
965,CC1(CNC(=O)c2cccc(Cl)c2N)CCN(C(=O)C2=COCC2)CC1,-11.108811473846435
974,Brc1cc2ncnc(N=c3cc[nH]c(-c4cccc5c4OCCO5)c3)c2s1,-11.108158588409424
750,Cc1ccc(C(=O)Nc2cccc(C(=O)N3CCN4CCC[C@@H]4C3)c2)s1,-11.107435035705567
389,C[C@H](O)C(=O)NC[C@H](N1CCN(C(=O)C23CC(F)(C2)C3)CC1)C(F)(F)F,-11.096835708618164
671,Cc1nnc2cnc(C(=O)N3CCCc4c3ccc(F)c4F)cn12,-11.089474487304688
574,CC1(C#CC(=O)N2Cc3cccc4c3[C@@H](CCC4)C2)COC1,-11.089237880706786
446,CCc1nc(C)c(C(=O)N2Cc3n[nH]cc3[C@H]2CO)s1,-11.087358093261718
823,CC(C)[C@@H](C(=O)NO)n1cnc2ccccc2c1=O,-11.086096572875975
117,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)oc3c2)cn1,-11.08135633468628
951,C[C@@H](NC(=O)c1cnc2cc[nH]c2c1)C1CN(c2ccc3nnnn3n2)C1,-11.080277824401856
97,Cc1ccc2cnc(C(=O)Nc3ccc4c(c3)OCCN4C)cc2c1,-11.077083587646484
284,Cc1cnc(C(=O)N2CCn3nc(C(=O)N4CCCC[C@@H]4CO)cc3C2)s1,-11.065075969696045
272,Cc1cnc(C(=O)N2CCn3nc(C(=O)N4CCCC[C@H]4CO)cc3C2)s1,-11.065075969696045
709,CN1CCC(CNC(=O)[C@H]2CC[C@H](C(=O)NO)CC2)CC1=O,-11.062587928771972
870,Cc1ncc2c(n1)CN(N1CC[C@@]3(c4ccccc4)[C@@H](C1)C3(F)F)C2,-11.060443878173828
553,Cc1cc2c(c(C(=O)Nc3ccc(C(=O)NO)cc3)c1)OCC2,-11.048231601715088
177,Cc1nc2nccc(C(=O)N3CC[C@H]4C(=O)OC[C@@H]4C3)n2n1,-11.04340887069702
357,Cc1ncc(-c2cc(C(=O)Nc3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-11.042689609527589
302,Cc1nc(C)c(CNc2ccc3cc(C#N)sc3c2)s1,-11.04137592315674
763,Cc1ccc(-c2ccc3nc(O)cc(C(=O)Nc4cc(F)ccc4O)c3c2)cn1,-11.03690242767334
777,COC(=O)C1(CNC(=O)[C@H]2CC[C@H](C(=O)NO)CC2)CC1,-11.036788845062256
104,C[C@@H]1CC=C(c2ccc(C(=O)Nc3ccc4nonc4c3)c3c2OCO3)CC1,-11.02968864440918
161,O=C(c1cncc2nc(O)[nH]c12)N1CCN(C(=O)C23CC(F)(C2)C3)[C@H](CO)C1,-11.026858139038088
496,O=C(C[C@@H]1CC[C@H]2C[C@@H]12)N1CCC(N(CCO)C(=O)C=CC2CC2)CC1,-11.017929363250731
946,Cc1ccc2cnc(C(=O)Nc3ccc4c(c3)oc(=O)n4C)cc2c1,-11.014155673980714
137,O=C(c1cc(CO)on1)N1CCC2(CC1)CN(C(=O)C1CC3(CC[C@@H]3O)C1)C2,-11.005303382873535
128,CCCc1cccc(COC(=O)c2cc3cc(C(F)(F)F)ccc3c(=O)o2)n1,-11.00079698562622
955,c1ccc2c(c1)OC[C@@H]2c1nnc(-c2cn3cccnc3n2)o1,-10.998326778411863
646,Cn1nnc(C(=O)N2C[C@@H]3C[C@H](C2)CN3C(=O)[C@H](O)C2CC2)c1N,-10.98622751235962
25,O=C(NC12CC(NCc3cc(F)cc(I)c3)(C1)C2)c1cc2ccccc2cc1O,-10.985801315307617
214,Cn1cc(Cl)c(Cc2nc(C3(c4ccc(Cl)cn4)CC3)no2)n1,-10.98430109024048
367,Cc1ccc2c(C)c(C(=O)NCC(=O)c3scnc3C)[nH]c2c1,-10.977583122253415
941,Cc1ncc(C(=O)N[C@H]2C[C@H]3C[C@H]2CN(C(=O)c2cccc(CO)n2)C3)[nH]1,-10.951679229736328
805,Cc1ncc(C(=O)N[C@@H]2C[C@H]3C[C@H]2CN(C(=O)c2cccc(CO)n2)C3)[nH]1,-10.951679229736328
14,C[C@@H]1CN(c2ncc3ccc(-c4ccc(F)c(CO)c4)cc3n2)C[C@@H]1O,-10.945558547973633
28,Cc1nc2ccc(C(=O)NO)cc2o1,-10.944622993469238
427,Cc1cn2ccnc(C(=O)Nc3ccc(C(=O)NO)cc3)c2n1,-10.944370555877686
761,Cc1ncc(Cl)cc1CN1C[C@H]2[C@@H](C1)N2C(=O)c1cnc(Br)o1,-10.93372631072998
701,Cc1cccc2nc(C(=O)N[C@@H]3C[C@H](O)CN(C(=O)c4cc(O)n(C)n4)C3)cn12,-10.933369541168211
406,Cc1cccc2nc(C(=O)N[C@H]3C[C@H](O)CN(C(=O)c4cc(O)n(C)n4)C3)cn12,-10.933369541168211
580,O=C(NCC(F)F)[C@H]1c2ccccc2CN1Cc1cc2ccccc2cc1O,-10.933337116241455
812,O=C(NCC(F)F)[C@@H]1c2ccccc2CN1Cc1cc2ccccc2cc1O,-10.933337116241455
857,FC1(F)C[C@H]1c1ccc(-c2nnc(-c3cc4ccccc4o3)o2)cc1,-10.916232299804689
908,O=C(c1cc(CO)[nH]n1)N1CCC(O)(C2CCN(C(=O)[C@H]3C[C@H]3Cl)CC2)CC1,-10.912226581573488
943,Cc1cc(C(=O)N2C[C@H](O)[C@H](NC(=O)[C@@H]3CCc4nccn43)C2)c(C)o1,-10.905565452575685
383,O=C(NNc1cc(Cl)ccn1)c1cc2c(nc1O)CCCC2=O,-10.905096244812013
728,Cc1ccc2nc(C)c(C(=O)N3C[C@@H]4OC(=O)N[C@@H]4C3)n2c1,-10.902236270904542
817,CCn1cc(-c2cc(C(=O)Nc3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-10.90192394256592
339,C#CC[C@H]1CCN(c2cccc3c2C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)C1,-10.900813579559326
243,C#Cc1ccc(C(=O)N2C[C@H](F)[C@@H](N(C)C(=O)C3CCCCC3)C2)o1,-10.89071102142334
577,CN1CCN(C2CCN(C(=O)C3=C4CCCN=C4NN3)CC2)CC1,-10.875876522064209
662,F[C@@]12CC[C@@H](CN(c3ccc4cc(Cl)cnc4n3)C1)C2,-10.874016380310058
579,Cc1cccc(-c2ccc3c(c2)CN(C(=O)c2cc(F)cc(Cl)c2)C3)c1F,-10.870773220062256
175,Cc1nc2cc(C(=O)NO)cnc2s1,-10.861420345306396
735,O=C(C1=CCC1)N1CCC(C2CCN(C(=O)c3ccc(F)c(F)c3)CC2)CC1,-10.861284637451172
394,Cc1cc2ncnc(N3CC[C@@H]4C[C@H](O)CC[C@H]4C3)c2cc1C,-10.854444885253908
669,Cc1ccc2occ(C(=O)Nc3ccc(C(=O)NO)cc3)c2c1,-10.848710250854491
544,Cc1ccc2oc(C(=O)Nc3ccc4c(c3)oc(=O)n4C)cc2c1,-10.84313678741455
416,O=C(C1=CCC1)N1CCC(C2CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)CC1,-10.842496585845948
85,Cc1nc(O)c(Br)cc1NC(=O)N1CCN(C2(C)CC2)CC1,-10.838158416748048
60,Cn1ccc(C(=O)N2CC3=C(C2)CN(C(=O)c2cnn4c2CCC4)C3)n1,-10.829791069030762
612,O=C(c1ccc(-c2ccc3cncn3c2)c2cc[nH]c12)N1[C@H]2COC[C@H]1C2,-10.825595951080322
229,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)[C@@H]3C[C@H]3c3cnc[nH]3)CC2)CC1,-10.822694778442385
675,CC1=CC[C@H](NC(=O)C2(n3cc(CC[C@H](C)O)nn3)CC2)CC1,-10.815948867797852
682,CC1(C)Cc2cccc(NC(=O)N3Cc4cc(O)nnc4C3)c2C1,-10.804773712158203
390,CC1(CNC(=O)c2cc(F)ccc2N)CCN(C(=O)C2=COCC2)CC1,-10.797433757781985
540,O=S(=O)(C1=CN=C2C=CSC2=C1)N1CCC2=C(C1)ON=C2O,-10.796465110778808
100,Cc1cc(NC(=O)c2cc3ccc(C=O)cc3[nH]2)c2ccccc2c1,-10.794724941253662
756,Fc1cc2c(cc1F)NCCN(c1nc3ccc(Br)cc3cc1C1CC1)C2,-10.794042491912842
597,C=C1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)C3=CC[C@H](C)CC3)CC2)CC1,-10.793879795074464
99,C=C1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)C3=CC[C@@H](C)CC3)CC2)CC1,-10.793879795074464
241,CCc1ccc(-c2cc(C(=O)Nc3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-10.785444450378415
933,Cc1cc(-c2cc3ccccc3nc2F)c(C)cc1O,-10.782848167419434
293,Cn1cc(-c2ccc3cc(C(=O)Nc4cc(F)cc(F)c4F)[nH]c3c2)cn1,-10.782767200469973
491,COc1cc2cc(C(=O)N3C[C@H]4CC[C@]4(CCN)C3)[nH]c2cc1F,-10.77365770339966
984,Cc1cocc1C(=O)N1C[C@@H](NC(=O)c2cccc(CCO)c2)C[C@H]1CO,-10.772108936309817
860,CCN1C[C@H](NC(=O)N2CCC(c3cscn3)CC2)CC1=O,-10.77062349319458
340,Cc1ncc(Cl)cc1CN1CC[C@@H]2[C@@H]1CCCN2C(=O)[C@@H]1[C@H]2COC[C@H]21,-10.769347286224365
432,O=C(NC1CC(Nc2ncnc(Cl)c2CO)C1)c1ccn2c1CCCC2,-10.765296077728271
464,Cc1ccc(C)c([C@@H]2CCCN2C(=O)c2ccc3c(c2)C[C@@H](C)O3)c1,-10.761882877349851
956,C=C1C[C@H]1C(=O)N1CCC(C2CCN(C(=O)c3cc(Cl)c(Cl)[nH]3)CC2)CC1,-10.757974433898926
895,C=C1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)c3cc(Cl)c(Cl)[nH]3)CC2)CC1,-10.757974433898926
365,Cc1ncc(NC(=O)c2ccc3ccc(-c4cc(F)cc(F)c4O)cc3n2)cn1,-10.754767417907717
747,Cn1cncc1[C@@H]1CN(c2ccc3ccncc3c2)C[C@H]1CO,-10.754659366607664
420,CCc1cc2c(COC(=O)c3cnn(CC)c3)cc(=O)oc2cc1O,-10.753217315673828
885,CCOC(=O)c1cc2n(c1)CCN(N1CC[C@@]3(CO)[C@@H](C1)C3(F)F)C2,-10.74364891052246
336,CC1(C)CCC2=CC(N3CC4(CC4)C[C@H]3CO)=NN=C21,-10.74361972808838
618,Cc1nc2cc(C(=O)NO)ccc2o1,-10.74301061630249
624,Cc1ccc([C@H]2CCN(c3nc4cc(F)cc(F)c4o3)C2)cn1,-10.738834953308103
807,Cc1cc2c(cc1C)[C@@H](C(=O)N1CCc3cc(C#N)ccc3C1)CO2,-10.737161445617676
368,Cn1cc(C(=O)NC[C@H]2[C@@H]3CN(C(=O)Cc4cc(F)ccc4O)C[C@H]23)cn1,-10.736922645568848
200,N#Cc1cccc2c1CN(N1CC[C@@]3(c4ccccc4)[C@H](C1)C3(F)F)C2,-10.728212261199952
318,Cc1ccc2n[nH]cc2c1C(=O)Nc1cc2oc(=O)sc2cc1O,-10.718447875976562
527,Cc1ccc(NC(=O)c2cc(C3=CC(=O)CCC3)c3n[nH]cc3c2)cn1,-10.708786964416504
743,CC1(CO)CCN(c2nnc(-c3ccc(C#N)[nH]3)n2CC2CC2)CC1,-10.704962253570557
423,O=C(C1=CCC1)N1CCC(C2CCN(C(=O)c3cc(Cl)c(Cl)[nH]3)CC2)CC1,-10.696947383880616
759,COC(=O)c1cc(NC(=O)c2cscc2-c2cccc([C@H](C)O)c2)on1,-10.687600708007812
681,CN(CCc1ccccc1F)c1ccc2c(c1)C(=O)NC2=O,-10.684462928771971
905,C[C@@]1(c2cccc(NC(=O)[C@H](N)c3cccc(I)c3)c2)COC(=O)N1,-10.672001266479493
599,CCn1cc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)[nH]c3c2)cn1,-10.663706207275393
466,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)c3cc(N)cc(N)c3)CC2)CC1,-10.658803462982178
493,Cc1cc2sc(NC(=O)c3cccc4nncn34)nc2cc1F,-10.652929782867432
775,C[C@@H]1CCN(N2CCc3cccc(CO)c3C2)[C@@H](c2ccco2)C1,-10.630478954315183
621,C[C@@](O)(CO)[C@@H]1CCN(Cc2ccc(O)nn2)C1,-10.626377201080322
98,CC1(c2ccc(C(=O)NO)cc2)CC(=O)C1,-10.62356071472168
733,Cc1ccc(F)c(C(=O)NCC23[C@H]4CC(C[C@H]42)C3(F)F)c1F,-10.61960210800171
140,Cc1cccc(C[C@H](C)Nc2ccc3nonc3c2[N+](=O)[O-])c1,-10.61901626586914
603,CC1(NC(=O)C=C2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)CC1,-10.618470382690427
147,CS(=O)(=O)c1ccccc1-c1ccc2c(c1)C(=O)NC2=O,-10.61682300567627
